target,stage,members,weights,r2
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.00,0.00,1.00",0.984133093036147
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.00,0.01,0.99",0.9840226621087929
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.00,0.02,0.98",0.9838696148879363
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.00,0.03,0.97",0.9836739513735776
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.00,0.04,0.96",0.9834356715657167
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.00,0.05,0.95",0.9831547754643535
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.01,0.00,0.99",0.9841261169366815
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.01,0.01,0.98",0.9840151047712645
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.01,0.02,0.97",0.9838614763123452
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.01,0.03,0.96",0.9836652315599237
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.01,0.04,0.95",0.983426370514
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.02,0.00,0.98",0.9841189681894728
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.02,0.01,0.97",0.9840073747859929
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.02,0.02,0.96",0.9838531650890107
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.02,0.03,0.95",0.9836563390985263
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.03,0.00,0.97",0.9841116467945206
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.03,0.01,0.96",0.9839994721529778
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.03,0.02,0.95",0.9838446812179329
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.04,0.00,0.96",0.9841041527518251
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.04,0.01,0.95",0.9839913968722195
Q0_GROSS_PROFIT,fine,"B4,M3d,M4","0.05,0.00,0.95",0.9840964860613861
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.00,1.00",0.9644480319003591
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.05,0.95",0.9622987201683372
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.10,0.90",0.9598172298116269
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.15,0.85",0.9570035608302284
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.20,0.80",0.9538577132241417
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.25,0.75",0.9503796869933666
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.30,0.70",0.9465694821379033
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.35,0.65",0.9424270986577516
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.40,0.60",0.9379525365529118
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.45,0.55",0.9331457958233835
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.50,0.50",0.9280068764691671
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.55,0.45",0.9225357784902624
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.60,0.40",0.9167325018866693
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.65,0.35",0.910597046658388
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.70,0.30",0.9041294128054185
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.75,0.25",0.8973296003277605
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.80,0.20",0.8901976092254145
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.85,0.15",0.88273343949838
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.90,0.10",0.8749370911466573
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,0.95,0.05",0.8668085641702463
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.00,1.00,0.00",0.8583478585691471
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.00,0.95",0.9644318737340717
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.05,0.90",0.9622768946941006
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.10,0.85",0.9597897370294413
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.15,0.80",0.9569704007400937
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.20,0.75",0.9538188858260577
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.25,0.70",0.9503351922873335
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.30,0.65",0.946519320123921
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.35,0.60",0.9423712693358203
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.40,0.55",0.9378910399230314
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.45,0.50",0.933078631885554
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.50,0.45",0.9279340452233884
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.55,0.40",0.9224572799365346
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.60,0.35",0.9166483360249924
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.65,0.30",0.910507213488762
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.70,0.25",0.9040339123278432
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.75,0.20",0.8972284325422363
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.80,0.15",0.890090774131941
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.85,0.10",0.8826209370969574
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.90,0.05",0.8748189214372857
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.05,0.95,0.00",0.8666847271529255
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.00,0.90",0.9644151462888498
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.05,0.85",0.9622544999409296
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.10,0.80",0.9597616749683212
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.15,0.75",0.9569366713710244
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.20,0.70",0.9537794891490394
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.25,0.65",0.9502901283023661
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.30,0.60",0.9464685888310045
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.35,0.55",0.9423148707349547
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.40,0.50",0.9378289740142165
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.45,0.45",0.9330108986687901
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.50,0.40",0.9278606446986754
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.55,0.35",0.9223782121038724
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.60,0.30",0.9165636008843812
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.65,0.25",0.9104168110402016
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.70,0.20",0.9039378425713338
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.75,0.15",0.8971266954777777
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.80,0.10",0.8899833697595333
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.85,0.05",0.8825078654166005
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.10,0.90,0.00",0.8747001824489797
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.00,0.85",0.9643978495646937
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.05,0.80",0.9622315359088244
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.10,0.75",0.9597330436282667
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.15,0.70",0.9569023727230209
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.20,0.65",0.9537395231930867
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.25,0.60",0.9502444950384643
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.30,0.55",0.9464172882591536
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.35,0.50",0.9422579028551546
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.40,0.45",0.9377663388264673
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.45,0.40",0.9329425961730918
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.50,0.35",0.927786674895028
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.55,0.30",0.9222985749922759
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.60,0.25",0.9164782964648355
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.65,0.20",0.9103258393127068
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.70,0.15",0.9038412035358898
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.75,0.10",0.8970243891343846
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.80,0.05",0.8898753961081911
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.15,0.85,0.00",0.8823942244573093
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.00,0.80",0.964379983561603
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.05,0.75",0.9622080025977846
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.10,0.70",0.9597038430092779
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.15,0.65",0.956867504796083
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.20,0.60",0.9536989879581996
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.25,0.55",0.9501982924956281
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.30,0.50",0.9463654184083683
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.35,0.45",0.9422003656964202
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.40,0.40",0.9377031343597838
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.45,0.35",0.9328737243984592
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.50,0.30",0.9277121358124462
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.55,0.25",0.9222183686017449
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.60,0.20",0.9163924227663555
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.65,0.15",0.9102342983062777
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.70,0.10",0.9037439952215116
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.75,0.05",0.8969215135120573
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.20,0.80,0.00",0.8897668531779146
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.00,0.75",0.9643615482795781
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.05,0.70",0.9621839000078105
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.10,0.65",0.9596740731113548
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.15,0.60",0.9568320675902107
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.20,0.55",0.9536578834443783
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.25,0.50",0.9501515206738576
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.30,0.45",0.9463129792786487
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.35,0.40",0.9421422592587514
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.40,0.35",0.9376393606141659
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.45,0.30",0.9328042833448921
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.50,0.25",0.92763702745093
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.55,0.20",0.9221375929322797
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.60,0.15",0.916305979788941
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.65,0.10",0.9101421880209141
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.70,0.05",0.903646217628199
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.25,0.75,0.00",0.8968180686107955
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.00,0.70",0.9643425437186188
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.05,0.65",0.9621592281389021
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.10,0.60",0.9596437339344972
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.15,0.55",0.9567960611054039
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.20,0.50",0.9536162096516224
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.25,0.45",0.9501041795731526
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.30,0.40",0.9462599708699946
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.35,0.35",0.9420835835421482
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.40,0.30",0.9375750175896136
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.45,0.25",0.9327342730123906
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.50,0.20",0.9275613498104794
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.55,0.15",0.92205624798388
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.60,0.10",0.9162189675325922
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.65,0.05",0.9100495084566163
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.30,0.70,0.00",0.9035478707559519
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.00,0.65",0.9643229698787251
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.05,0.60",0.9621339869910593
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.10,0.55",0.9596128254787052
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.15,0.50",0.9567594853416629
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.20,0.45",0.9535739665799322
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.25,0.40",0.9500562691935133
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.30,0.35",0.9462063931824061
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.35,0.30",0.9420243385466106
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.40,0.25",0.9375101052861269
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.45,0.20",0.9326636934009549
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.50,0.15",0.9274851028910945
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.55,0.10",0.921974333756546
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.60,0.05",0.916131385997309
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.35,0.65,0.00",0.9099562596133839
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.00,0.60",0.964302826759897
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.05,0.55",0.962108176564282
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.10,0.50",0.959581347743979
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.15,0.45",0.9567223402989874
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.20,0.40",0.9535311542293077
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.25,0.35",0.9500077895349396
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.30,0.30",0.9461522462158833
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.35,0.25",0.9419645242721387
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.40,0.20",0.9374446237037058
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.45,0.15",0.9325925445105847
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.50,0.10",0.9274082866927753
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.55,0.05",0.9218918502502775
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.40,0.60,0.00",0.9160432351830915
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.00,0.55",0.9642821143621345
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.05,0.50",0.9620817968585705
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.10,0.45",0.9595493007303182
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.15,0.40",0.9566846259773776
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.20,0.35",0.9534877725997487
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.25,0.30",0.9499587405974316
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.30,0.25",0.9460975299704262
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.35,0.20",0.9419041407187324
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.40,0.15",0.9373785728423504
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.45,0.10",0.9325208263412801
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.50,0.05",0.9273309012155215
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.45,0.55,0.00",0.9218087974650747
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.00,0.50",0.9642608326854377
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.05,0.45",0.9620548478739246
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.10,0.40",0.9595166844377231
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.15,0.35",0.9566463423768334
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.20,0.30",0.9534438216912554
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.25,0.25",0.9499091223809891
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.30,0.20",0.9460422444460346
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.35,0.15",0.9418431878863918
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.40,0.10",0.9373119527020606
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.45,0.05",0.9324485388930412
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.50,0.50,0.00",0.9272529464593335
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.00,0.45",0.9642389817298065
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.05,0.40",0.9620273296103442
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.10,0.35",0.9594834988661937
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.15,0.30",0.9566074894973549
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.20,0.25",0.9533993015038277
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.25,0.20",0.9498589348856123
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.30,0.15",0.9459863896427086
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.35,0.10",0.9417816657751167
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.40,0.05",0.9372447632828365
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.55,0.45,0.00",0.932375682165868
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.00,0.40",0.9642165614952409
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.05,0.35",0.9619992420678295
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.10,0.30",0.9594497440157298
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.15,0.25",0.9565680673389418
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.20,0.20",0.9533542120374656
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.25,0.15",0.9498081781113011
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.30,0.10",0.9459299655604483
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.35,0.05",0.9417195743849073
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.60,0.40,0.00",0.9371770045846779
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.00,0.35",0.9641935719817409
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.05,0.30",0.9619705852463805
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.10,0.25",0.9594154198863316
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.15,0.20",0.9565280759015945
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.20,0.15",0.9533085532921692
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.25,0.10",0.9497568520580555
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.30,0.05",0.9458729721992536
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.65,0.35,0.00",0.9416569137157634
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.00,0.30",0.9641700131893066
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.05,0.25",0.961941359145997
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.10,0.20",0.9593805264779991
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.15,0.15",0.9564875151853128
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.20,0.10",0.9532623252679384
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.25,0.05",0.9497049567258756
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.70,0.30,0.00",0.9458154095591246
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.75,0.00,0.25",0.9641458851179379
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.75,0.05,0.20",0.9619115637666791
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.75,0.10,0.15",0.9593450637907321
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.75,0.15,0.10",0.9564463851900967
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.75,0.20,0.05",0.9532155279647732
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.75,0.25,0.00",0.9496524921147612
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.80,0.00,0.20",0.9641211877676348
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.80,0.05,0.15",0.961881199108427
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.80,0.10,0.10",0.9593090318245308
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.80,0.15,0.05",0.9564046859159463
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.80,0.20,0.00",0.9531681613826736
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.85,0.00,0.15",0.9640959211383974
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.85,0.05,0.10",0.9618502651712403
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.85,0.10,0.05",0.959272430579395
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.85,0.15,0.00",0.9563624173628614
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.90,0.00,0.10",0.9640700852302255
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.90,0.05,0.05",0.9618187619551194
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.90,0.10,0.00",0.9592352600553249
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.95,0.00,0.05",0.9640436800431192
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","0.95,0.05,0.00",0.961786689460064
Q0_COST_OF_REVENUES,coarse,"B4,M3d,M4","1.00,0.00,0.00",0.9640167055770786
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.00,0.00,1.00",0.9644480319003591
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.00,0.01,0.99",0.9640447438439298
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.00,0.02,0.98",0.9636281686425129
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.00,0.03,0.97",0.9631983062961085
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.00,0.04,0.96",0.9627551568047166
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.00,0.05,0.95",0.9622987201683372
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.01,0.00,0.99",0.9644448458094164
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.01,0.01,0.98",0.964041331060669
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.01,0.02,0.97",0.9636245291669342
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.01,0.03,0.96",0.9631944401282119
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.01,0.04,0.95",0.9627510639445019
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.02,0.00,0.98",0.9644416369473162
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.02,0.01,0.97",0.964037895506251
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.02,0.02,0.96",0.9636208669201982
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.02,0.03,0.95",0.9631905511891579
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.03,0.00,0.97",0.9644384053140588
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.03,0.01,0.96",0.9640344371806755
Q0_COST_OF_REVENUES,fine,"B4,M3d,M4","0.03,0.02,0.95",0.9636171819023047
